,Cliente_ID
6202,2344466
6203,2344612
6204,2345440
6205,2345860
6206,2345900
6207,2349731
6208,2356670
6209,2356737
6210,2365556
6211,2365978
6212,2365986
6213,2366136
6214,2378514
6215,2391583
6216,4312001
6217,4331588
6218,4491188
6219,4539343
6220,4558911
6221,4571423
6222,4585066
6223,4587180
6224,4590315
6225,4590322
6226,4596113
6227,4599522
6228,4603363
6229,4603460
6230,4603535
6231,4606018
6232,4614369
6233,4626528
6234,4637837
6235,4641119
6236,4665411
6237,4681430
6238,4689976
6239,4706198
6240,4706275
6241,4709265
6242,4709266
6243,4715889
6244,4715973
6245,4718519
6246,337457
6247,1811225
6248,2135232
6249,2354329
6250,2391339
6251,4126743
6252,4557830
6253,4590329
6254,4606540
6255,4619196
6256,4641073
6257,4641217
6258,4641223
6259,4641231
6260,4641249
6261,4660940
6262,4665316
6263,4665434
6264,4674437
6265,4685911
6266,4706223
6267,4706880
6268,4706942
6269,4712935
6270,2110190
6271,1281965
6272,2110192
6273,324566
6274,645048
6275,1463294
6276,1239568
6277,2110197
6278,1178496
6279,493024
6280,1052446
6281,1004405
6282,2110200
6283,2110187
6284,4658752
6285,2131152
6286,2345805
6287,2378886
6288,4318038
6289,4607265
6290,4672562
11569,64633
11570,64638
11571,64639
11572,64647
11573,64668
11574,64684
11575,64707
11576,65024
11577,65031
11578,65032
11579,65040
11580,65051
11581,66017
11582,89901
11583,311216
11584,311286
11585,311363
11586,311374
11587,311379
11588,311385
11589,311437
11590,311451
11591,311462
11592,311478
11593,311492
11594,311500
11595,311527
11596,313681
11597,313683
11598,313685
11599,313784
11600,316560
11601,316593
11602,316607
11603,316613
11604,316680
11605,316695
11606,316781
11607,316789
11608,316813
11609,316847
11610,316854
11611,316868
11612,316877
11613,316905
11614,316930
11615,316938
11616,639730
11617,650603
11618,780001
11619,805663
11620,826871
11621,835496
11622,896942
11623,968821
11624,1082584
11625,1090758
11626,1254174
11627,1287799
11628,1687267
11629,1830486
11630,1897760
11631,1970591
11632,2113255
11633,2113257
11634,2325191
11635,2467689
11636,4659867
11637,4714293
11638,21977
11639,21999
11640,59095
11641,59204
11642,59601
11643,59607
11644,59618
11645,59636
11646,59656
11647,59841
11648,59980
11649,64216
11650,64219
11651,64221
11652,64237
11653,64238
11654,64260
11655,64261
11656,64265
11657,64271
11658,64279
11659,64526
11660,64528
11661,64937
11662,64949
11663,64955
11664,64958
11665,64972
11666,64973
11667,64978
11668,64982
11669,64996
11670,65063
11671,65065
11672,65087
11673,65091
11674,65096
11675,311185
11676,311380
11677,311481
11678,311490
11679,314039
11680,319579
11681,465009
11682,544626
11683,582151
11684,650580
11685,894685
11686,955220
11687,999299
11688,1000974
11689,1001234
11690,1252314
11691,1553478
11692,1591740
11693,1740600
11694,2157011
11695,2174144
11696,2270958
11697,2296751
11698,2389219
11699,2408051
11700,4161621
11701,4416422
11702,9507136
11703,23163
11704,57770
11705,57792
11706,57802
11707,58694
11708,58701
11709,58705
11710,58713
11711,58714
11712,58728
11713,58729
11714,58731
11715,58734
11716,58737
11717,58738
11718,58759
11719,58829
11720,58849
11721,58857
11722,58859
11723,58862
11724,58868
11725,58871
11726,58873
11727,58880
11728,58881
11729,58884
11730,59693
11731,59694
11732,59824
11733,64290
11734,65017
11735,65075
11736,314018
11737,443755
11738,444449
11739,467422
11740,582165
11741,636254
11742,743467
11743,779579
11744,804509
11745,1141715
11746,1179658
11747,1191563
11748,1196194
11749,1219481
11750,1228116
11751,1715026
11752,1824795
11753,1916367
11754,1933019
11755,1986269
11756,2108975
11757,2165911
11758,2170046
11759,2172350
11760,2254245
11761,2304844
11762,2341251
11763,4311974
11764,4364579
11765,4533516
11766,4550420
11767,4556335
11768,57672
11769,57675
11770,57679
11771,57685
11772,57694
11773,57706
11774,57713
11775,57717
11776,57724
11777,57734
11778,57740
11779,57749
11780,57757
11781,57761
11782,57775
11783,57798
11784,57809
11785,57824
11786,57827
11787,57921
11788,57926
11789,57944
11790,57968
11791,57988
11792,57995
11793,58015
11794,58023
11795,58033
11796,58036
11797,58047
11798,58052
11799,58255
11800,58261
11801,58268
11802,58269
11803,58271
11804,58272
11805,63556
11806,217318
11807,446335
11808,581979
11809,779623
11810,1007879
11811,1007890
11812,1008281
11813,1059223
11814,1059275
11815,1062215
11816,1076010
11817,1191564
11818,1381744
11819,1456427
11820,1456430
11821,1476249
11822,1530105
11823,1743023
11824,1860913
11825,2108976
11826,2133384
11827,2169678
11828,2175628
11829,2175630
11830,2177204
11831,2435812
11832,2471973
11833,2475205
11834,4441285
11835,4489906
11836,22287
11837,23168
11838,25462
11839,25816
11840,32772
11841,57711
11842,57719
11843,57729
11844,57759
11845,57776
11846,57777
11847,57797
11848,57801
11849,57805
11850,57821
11851,57823
11852,57829
11853,57832
11854,57836
11855,57842
11856,57845
11857,57918
11858,57923
11859,57924
11860,57946
11861,57950
11862,57962
11863,58027
11864,58032
11865,58037
11866,58116
11867,58338
11868,58392
11869,58397
11870,58399
11871,58405
11872,58409
11873,58521
11874,58566
11875,58699
11876,58706
11877,64939
11878,314109
11879,446177
11880,457483
11881,582014
11882,582148
11883,582183
11884,785479
11885,1000783
11886,1008288
11887,1028911
11888,1182435
11889,1268808
11890,1340166
11891,1393046
11892,1463201
11893,1464268
11894,1595980
11895,2096594
11896,2099456
11897,2108977
11898,2110244
11899,2174838
11900,2174839
11901,2174840
11902,2174919
11903,2174920
11904,2224895
11905,2304843
11906,2375333
11907,2489234
11908,4416408
11909,4501386
11910,4552961
11911,4619803
11912,4642255
11913,57674
11914,57680
11915,57683
11916,57692
11917,57693
11918,57701
11919,57716
11920,57731
11921,57739
11922,57743
11923,57756
11924,57763
11925,57768
11926,57771
11927,57779
11928,57789
11929,57795
11930,57799
11931,58057
11932,58087
11933,58163
11934,58168
11935,58185
11936,58191
11937,58201
11938,58206
11939,58212
11940,58215
11941,58221
11942,59800
11943,63516
11944,313713
11945,430703
11946,430757
11947,445975
11948,581777
11949,581788
11950,581811
11951,581823
11952,581854
11953,581859
11954,581913
11955,620320
11956,620556
11957,779553
11958,1028928
11959,1055229
11960,1074626
11961,1074647
11962,1173321
11963,1182071
11964,1272814
11965,1283330
11966,1302856
11967,1329027
11968,1361623
11969,1509767
11970,1575856
11971,1580076
11972,1922656
11973,2073182
11974,2077960
11975,25332
11976,57687
11977,57712
11978,58132
11979,58133
11980,58136
11981,58140
11982,58292
11983,58339
11984,58359
11985,58992
11986,58996
11987,59005
11988,59019
11989,59022
11990,59030
11991,59032
11992,59036
11993,59037
11994,59040
11995,59045
11996,59047
11997,59053
11998,59054
11999,59063
12000,59064
12001,59077
12002,59081
12003,64217
12004,64231
12005,64284
12006,64517
12007,65073
12008,65095
12009,65315
12010,65325
12011,412645
12012,457610
12013,543962
12014,544566
12015,544640
12016,620334
12017,650546
12018,780120
12019,780132
12020,805658
12021,825408
12022,835108
12023,867627
12024,867631
12025,1000747
12026,1065313
12027,1094537
12028,1131617
12029,1272863
12030,1274796
12031,1284384
12032,1323574
12033,1426696
12034,1585338
12035,1586644
12036,1614928
12037,1715025
12038,1884984
12039,1915610
12040,1917543
12041,1940690
12042,2043125
12043,2102573
12044,2190117
12045,2394588
12046,4241955
12047,4366552
12048,4441880
12049,4565592
12050,4581963
12051,4606492
12052,4636474
12053,4645358
12054,28097
12055,58194
12056,58213
12057,58216
12058,58287
12059,58288
12060,58291
12061,58319
12062,58322
12063,58337
12064,58460
12065,59082
12066,59084
12067,59086
12068,59088
12069,59089
12070,59098
12071,59100
12072,59203
12073,59207
12074,59210
12075,59230
12076,59234
12077,59236
12078,59242
12079,59244
12080,59250
12081,59264
12082,59282
12083,59309
12084,59317
12085,59795
12086,64263
12087,64272
12088,64468
12089,64496
12090,64499
12091,64512
12092,64513
12093,64516
12094,65008
12095,411375
12096,411380
12097,411404
12098,412557
12099,412594
12100,412647
12101,412653
12102,457595
12103,457644
12104,582194
12105,790731
12106,1014157
12107,1037785
12108,1042655
12109,1173329
12110,1175792
12111,1216062
12112,1270510
12113,1286626
12114,1461086
12115,1544444
12116,1587246
12117,1612911
12118,1627527
12119,1644486
12120,1770566
12121,1824791
12122,1832931
12123,1840387
12124,2084683
12125,2110245
12126,2133210
12127,2234178
12128,2265315
12129,2334058
12130,2429386
12131,4230143
12132,4488708
12133,4664051
12134,3967
12135,25331
12136,25546
12137,57879
12138,57886
12139,57889
12140,57890
12141,57894
12142,57896
12143,57900
12144,57903
12145,58124
12146,58138
12147,58143
12148,58154
12149,58155
12150,58161
12151,58162
12152,58164
12153,58166
12154,58171
12155,58181
12156,58184
12157,58457
12158,58987
12159,59846
12160,169682
12161,620368
12162,650363
12163,786272
12164,832062
12165,999287
12166,1198051
12167,1251837
12168,1278763
12169,1288533
12170,1403263
12171,1446988
12172,1965725
12173,2060892
12174,2163667
12175,2224897
12176,2233105
12177,2239883
12178,2243579
12179,2265313
12180,2334592
12181,2397900
12182,4163994
12183,4182882
12184,4619797
12185,58777
12186,58784
12187,58787
12188,58794
12189,58800
12190,58802
12191,58807
12192,58814
12193,58817
12194,58818
12195,58820
12196,58822
12197,58824
12198,58834
12199,58835
12200,58838
12201,58847
12202,58850
12203,58856
12204,58860
12205,59001
12206,59002
12207,59011
12208,59652
12209,59653
12210,59654
12211,59660
12212,59668
12213,59676
12214,59682
12215,59689
12216,59692
12217,59817
12218,59833
12219,60695
12220,60712
12221,60726
12222,64643
12223,64669
12224,64686
12225,582527
12226,582553
12227,620923
12228,786430
12229,825371
12230,832033
12231,834815
12232,835955
12233,835969
12234,864147
12235,1055234
12236,1059527
12237,1229307
12238,1230466
12239,1272568
12240,1381327
12241,1403257
12242,1439458
12243,1649802
12244,1715029
12245,1847786
12246,1881496
12247,2022073
12248,2094130
12249,2108982
12250,2174139
12251,2179371
12252,2345074
12253,2438881
12254,2442836
12255,4451367
12256,4565567
12257,58141
12258,58142
12259,58145
12260,58146
12261,58148
12262,58152
12263,58394
12264,58422
12265,58899
12266,58901
12267,60730
12268,93286
12269,356426
12270,356479
12271,356526
12272,356559
12273,356610
12274,356623
12275,356646
12276,356665
12277,356685
12278,356724
12279,356764
12280,356842
12281,356858
12282,356868
12283,356880
12284,358763
12285,358817
12286,358868
12287,358877
12288,358965
12289,362270
12290,582459
12291,590648
12292,643440
12293,779552
12294,779572
12295,990208
12296,995969
12297,1124136
12298,1225083
12299,1284382
12300,1344410
12301,1492413
12302,1702704
12303,1770569
12304,1970090
12305,2000203
12306,2040142
12307,2170327
12308,2263617
12309,2314187
12310,2355025
12311,2377300
12312,2495977
12313,4126042
12314,4450358
12315,4488085
12316,4488089
12317,4490520
12318,4533502
12319,4585503
12320,311542
12321,313817
12322,313828
12323,313837
12324,313848
12325,313866
12326,313871
12327,313876
12328,313910
12329,313951
12330,313964
12331,314075
12332,314082
12333,314091
12334,314098
12335,314112
12336,314128
12337,314146
12338,314156
12339,314161
12340,314163
12341,314174
12342,314186
12343,314192
12344,314200
12345,314211
12346,314242
12347,314255
12348,316556
12349,316578
12350,316617
12351,316632
12352,316641
12353,316656
12354,316679
12355,316687
12356,316705
12357,316723
12358,316738
12359,316748
12360,316755
12361,316756
12362,316985
12363,316998
12364,317029
12365,317043
12366,317051
12367,317055
12368,317064
12369,317210
12370,411337
12371,579103
12372,579122
12373,648109
12374,779676
12375,779699
12376,779754
12377,870110
12378,973803
12379,973815
12380,1122867
12381,1141248
12382,1217160
12383,1236961
12384,1254154
12385,1269778
12386,1271100
12387,1292403
12388,1298798
12389,1344404
12390,1447646
12391,1511920
12392,1552561
12393,1636663
12394,1661570
12395,1711639
12396,1809485
12397,1824798
12398,1921184
12399,2059477
12400,2259070
12401,4303288
12402,4643201
12403,91370
12404,313690
12405,313693
12406,313700
12407,313705
12408,313740
12409,313744
12410,313758
12411,313773
12412,313786
12413,313929
12414,313942
12415,313954
12416,313997
12417,314000
12418,314001
12419,314004
12420,314007
12421,314022
12422,314033
12423,314048
12424,314053
12425,314087
12426,314133
12427,314137
12428,314141
12429,314152
12430,314167
12431,314173
12432,314183
12433,314187
12434,314217
12435,314231
12436,322135
12437,322251
12438,324252
12439,324290
12440,324336
12441,350696
12442,350768
12443,350776
12444,578078
12445,639897
12446,785413
12447,829114
12448,848560
12449,935993
12450,967065
12451,993007
12452,993013
12453,1000654
12454,1072409
12455,1088717
12456,1133786
12457,1184885
12458,1217159
12459,1263393
12460,1270962
12461,1284412
12462,1304156
12463,1354823
12464,1365847
12465,1437678
12466,1787976
12467,1816511
12468,1884983
12469,2059475
12470,2062107
12471,2063819
12472,2174548
12473,2246939
12474,2248064
12475,2248961
12476,2334174
12477,2408728
12478,2410465
12479,2447628
12480,2448133
12481,2459356
12482,2464738
12483,2483396
12484,4130077
12485,4520925
12486,4643899
12487,4643901
12488,19307
12489,33788
12490,97699
12491,313916
12492,313920
12493,313934
12494,313973
12495,314155
12496,314165
12497,314212
12498,314223
12499,314229
12500,324821
12501,327423
12502,327446
12503,327516
12504,327527
12505,327548
12506,327565
12507,327581
12508,327593
12509,347977
12510,348025
12511,350407
12512,350436
12513,350450
12514,350479
12515,350517
12516,350588
12517,350592
12518,350604
12519,350619
12520,350639
12521,350647
12522,412680
12523,577636
12524,647975
12525,676915
12526,920732
12527,940392
12528,956254
12529,1029144
12530,1040886
12531,1072404
12532,1134218
12533,1281195
12534,1354820
12535,1411894
12536,1563036
12537,1576904
12538,1722308
12539,1936853
12540,2115637
12541,2336200
12542,2343355
12543,2367782
12544,313982
12545,313992
12546,321909
12547,321924
12548,321980
12549,321999
12550,322003
12551,322017
12552,322027
12553,322280
12554,322308
12555,322314
12556,322322
12557,322367
12558,322379
12559,322401
12560,324207
12561,324229
12562,324238
12563,324318
12564,324641
12565,324659
12566,324690
12567,350399
12568,350419
12569,350421
12570,350452
12571,350487
12572,350499
12573,350528
12574,350711
12575,350718
12576,350730
12577,350770
12578,350778
12579,353526
12580,411027
12581,552465
12582,552477
12583,552481
12584,577605
12585,578118
12586,676862
12587,694351
12588,779548
12589,779602
12590,785439
12591,858707
12592,866926
12593,920760
12594,1029828
12595,1059473
12596,1068877
12597,1127156
12598,1127419
12599,1184883
12600,1191562
12601,1208187
12602,1246495
12603,1263391
12604,1288960
12605,1288961
12606,1298793
12607,1441404
12608,1581532
12609,1587247
12610,1627168
12611,1831913
12612,1857684
12613,2055876
12614,2055881
12615,2106182
12616,2133214
12617,2138368
12618,2277975
12619,2327737
12620,2327740
12621,2334621
12622,2471996
12623,4352256
12624,4411304
12625,4463982
12626,4700803
12627,25344
12628,313816
12629,313829
12630,313850
12631,348040
12632,350576
12633,350828
12634,350994
12635,351109
12636,353507
12637,353518
12638,354022
12639,354036
12640,354046
12641,354063
12642,354306
12643,356387
12644,356712
12645,356757
12646,358557
12647,358570
12648,358591
12649,358633
12650,358645
12651,358655
12652,358668
12653,358681
12654,358767
12655,358807
12656,358847
12657,358852
12658,411227
12659,411261
12660,553748
12661,553757
12662,577976
12663,649561
12664,676970
12665,676980
12666,694449
12667,870107
12668,888933
12669,919937
12670,991213
12671,1059474
12672,1062702
12673,1226479
12674,1230082
12675,1269847
12676,1278764
12677,1298791
12678,1298799
12679,1346072
12680,1420158
12681,1447849
12682,1451703
12683,1500051
12684,1668926
12685,1712249
12686,1743625
12687,1873830
12688,2077955
12689,2093169
12690,2174551
12691,2174585
12692,2193110
12693,2236817
12694,2305958
12695,2353904
12696,2399806
12697,4132048
12698,4238135
12699,4318961
12700,4335583
12701,4397607
12702,4418837
12703,4492209
12704,4631271
12705,4700790
12706,9632368
12707,19606
12708,111684
12709,350629
12710,350655
12711,350676
12712,350699
12713,350710
12714,350735
12715,350748
12716,350784
12717,350793
12718,350807
12719,350818
12720,350943
12721,350965
12722,358572
12723,358582
12724,358615
12725,358640
12726,358651
12727,358660
12728,358666
12729,358688
12730,358720
12731,358727
12732,358737
12733,358861
12734,358866
12735,358888
12736,358902
12737,358908
12738,411279
12739,644425
12740,649960
12741,650050
12742,676812
12743,689927
12744,689941
12745,689948
12746,874352
12747,989537
12748,992072
12749,1071313
12750,1084600
12751,1094812
12752,1135195
12753,1181698
12754,1267084
12755,1280780
12756,1376103
12757,1422075
12758,1443383
12759,1466272
12760,1495388
12761,1549635
12762,1627418
12763,1628064
12764,1727840
12765,1753853
12766,1957869
12767,2164750
12768,2169047
12769,2178450
12770,2239884
12771,2356825
12772,2438555
12773,4422535
12774,4506229
12775,4663874
12776,356336
12777,356368
12778,356400
12779,356494
12780,356542
12781,356551
12782,356573
12783,356606
12784,356648
12785,356921
12786,356959
12787,356985
12788,356989
12789,357000
12790,357028
12791,357075
12792,357087
12793,357155
12794,357209
12795,357213
12796,357226
12797,357244
12798,358722
12799,504697
12800,504707
12801,504710
12802,552532
12803,553783
12804,676788
12805,702102
12806,778652
12807,779983
12808,785389
12809,806425
12810,888912
12811,967881
12812,976038
12813,976069
12814,979338
12815,1047399
12816,1066505
12817,1148591
12818,1148592
12819,1178479
12820,1205884
12821,1211140
12822,1269536
12823,1276670
12824,1296261
12825,1296286
12826,1357173
12827,1426697
12828,1441436
12829,1471866
12830,1622132
12831,1655272
12832,1712240
12833,1739609
12834,1846335
12835,2088382
12836,2162858
12837,2253618
12838,2297533
12839,4427445
12840,4570088
12841,190126
12842,353573
12843,353596
12844,353610
12845,353704
12846,353788
12847,353796
12848,356488
12849,356533
12850,356598
12851,356654
12852,356666
12853,356682
12854,356697
12855,356733
12856,356771
12857,356776
12858,356787
12859,356846
12860,356856
12861,356891
12862,356952
12863,356968
12864,356980
12865,357115
12866,357130
12867,357163
12868,357194
12869,358561
12870,578015
12871,578215
12872,578238
12873,579043
12874,648957
